zcta,latitude,longitude,JobsTotal,JobsAgriculture,JobsAutomotive,JobsEntertainment,JobsConstruction,JobsHealthcare,JobsManufacturing,JobsProfessional,JobsRealestate,JobsTrade,JobsTransport
77597,29.84,-94.7,15,,,1,2,,,1,1,1,3
77598,29.54,-95.13,904,,,23,24,203,12,98,47,36,12
77611,30.01,-93.83,163,,,4,14,15,9,23,7,3,4
77612,30.4,-93.92,76,,,4,7,8,1,9,2,3,3
77613,30.05,-94.36,18,,,,3,5,1,2,,1,
77614,30.3,-93.77,9,,,,1,,,,,,
77615,30.33,-94.05,17,2,,1,,,3,2,,1,
77616,30.57,-94.18,9,,,,2,,,,,,
77617,29.51,-94.52,1,,,,,,,,,,
77619,29.95,-93.92,197,,,4,22,26,5,26,7,7,6
77622,29.86,-94.29,15,,,,5,,,2,,1,
77623,29.56,-94.41,7,,,,1,1,1,,,,
77624,30.68,-94.29,9,2,,,1,,,,,1,
77625,30.38,-94.37,113,1,,,21,6,6,19,,4,4
77627,29.99,-94.01,546,3,,7,43,72,16,82,26,37,15
77629,29.98,-94.4,14,,,,1,,1,1,,2,
77630,30.07,-93.87,632,,,13,34,90,37,96,29,22,26
77632,30.2,-93.8,223,1,,7,27,16,14,22,8,10,9
77640,29.88,-93.94,307,,,6,18,30,24,15,11,16,17
77642,29.96,-93.89,569,,,15,31,102,11,94,24,11,18
77650,29.43,-94.69,54,,,2,8,1,1,4,4,5,3
77651,29.99,-93.96,223,,,5,12,30,13,34,16,14,9
77655,29.71,-93.94,16,1,,,2,,2,,,2,5
77656,30.41,-94.17,284,3,,11,22,29,11,38,8,10,4
77657,30.23,-94.2,259,,,6,55,25,6,39,12,5,2
77659,30.17,-94.43,81,,,3,13,6,3,9,1,2,6
77660,30.65,-94.14,10,1,,,2,,,1,,,1
77661,29.75,-94.42,9,,,,,,,,,2,1
77662,30.18,-94.02,321,,,7,30,24,19,41,12,9,15
77663,30.51,-94.39,11,,,,,,1,3,,,
77664,30.6,-94.41,22,1,,,3,3,,2,,1,
77665,29.81,-94.42,131,2,,5,12,9,3,14,2,4,5
77701,30.07,-94.11,830,,,26,32,143,38,157,32,54,34
77702,30.09,-94.13,359,1,,10,14,125,7,76,17,10,3
77703,30.15,-94.13,200,,,5,9,26,7,47,11,6,3
77705,29.9,-94.16,567,1,,9,64,19,34,53,35,63,47
77706,30.1,-94.17,949,2,,32,35,150,8,200,49,25,9
77707,30.05,-94.17,558,,,12,62,75,25,67,29,54,18
77708,30.15,-94.16,206,,,3,16,18,3,20,10,12,2
77713,30.07,-94.25,132,,,3,22,13,6,14,4,8,7
77801,30.64,-96.36,264,,,5,16,20,15,32,14,25,2
77802,30.66,-96.32,855,1,,28,48,195,12,171,51,16,9
77803,30.68,-96.39,478,,,13,32,30,28,74,16,32,21
77807,30.68,-96.48,102,,,1,14,5,12,14,7,4,9
77808,30.8,-96.31,238,1,,3,69,6,10,22,8,13,12
77830,30.53,-96.01,46,1,,1,7,1,4,7,,5,
77831,30.73,-95.9,19,,,,4,1,,3,1,1,
77833,30.22,-96.41,797,2,,29,77,92,36,100,41,41,14
77835,30.19,-96.59,40,,,1,5,1,4,7,,,1
77836,30.54,-96.68,232,1,,9,25,16,10,32,3,17,12
77837,31,-96.69,22,,,1,,2,,3,1,1,1
77840,30.61,-96.33,937,,,28,34,52,5,135,84,21,11
77845,30.56,-96.27,861,4,,30,137,98,19,171,56,26,16
77853,30.35,-96.84,18,,,,1,,2,2,,2,1
77855,31.13,-96.14,2,,,,,,,,,,
77856,31.08,-96.43,106,,,4,10,7,1,18,3,,6
77857,30.79,-96.71,5,,,,1,,,,,1,
77859,30.87,-96.53,101,3,,2,9,9,2,9,2,2,6
77861,30.72,-96.11,13,,,,4,,,,,,2
77864,30.95,-95.91,183,3,,5,8,16,6,31,10,7,3
77865,31.24,-96.23,24,1,,,6,1,,3,,2,1
77867,30.74,-96.55,2,,,,,,,,,,
77868,30.37,-96.05,268,2,,9,27,24,30,35,12,21,11
77871,31.06,-96.13,44,,,1,5,3,1,5,3,3,
77872,30.88,-96.14,16,,,,5,,,2,,,1
77873,30.56,-95.8,15,,,2,2,,3,2,,,
77876,30.6,-95.88,3,,,,,,,,,,
77878,30.47,-96.44,12,,,,1,,2,4,,,
77879,30.4,-96.5,61,1,,,3,3,2,4,2,1,3
77880,30.29,-96.19,19,2,,,6,1,,2,2,,1
77901,28.8,-96.98,1262,1,,37,85,204,41,190,73,68,32
77904,28.94,-97.02,736,,,29,57,104,12,112,46,19,11
77905,28.74,-97.04,231,1,,3,37,8,17,10,12,28,21
77950,28.29,-96.9,4,,,,,1,,1,,,1
77951,28.63,-96.9,10,,,,,,,,,1,1
77954,29.1,-97.28,234,1,,6,23,24,13,39,8,10,5
77957,29.04,-96.69,181,2,,4,19,9,7,32,8,10,7
77960,28.68,-97.2,6,,,,1,,,,,2,1
77961,28.86,-96.35,1,,,,1,,,,,,
77962,29.02,-96.49,72,1,,3,5,7,,9,1,8,6
77963,28.65,-97.41,103,1,,5,12,10,1,18,2,3,1
77964,29.38,-96.83,204,1,,4,20,19,10,34,6,5,11
77968,28.91,-96.83,37,,,1,12,,2,4,,3,6
77970,28.85,-96.43,7,1,,1,,,,1,,,
77971,28.83,-96.52,9,,,,2,,1,1,,,
77974,28.9,-97.32,8,,,,2,,,,,,1
77975,29.56,-97.08,39,,,2,5,5,2,3,1,1,1
77976,28.95,-97.12,3,,,,,,,1,,,
77977,28.7,-96.79,5,,,,,,,,,1,1
77978,28.67,-96.57,27,,,,7,1,3,1,,2,5
77979,28.61,-96.61,314,6,,9,23,35,9,48,17,9,9
77982,28.44,-96.49,34,,,2,3,,1,1,2,2,3
77983,28.44,-96.58,35,,,1,1,,5,2,2,3,3
77984,29.45,-97.19,109,,,1,11,10,13,18,,8,6
77987,29.34,-97.08,5,,,,,,1,1,,,
77988,28.84,-96.89,7,,,,2,,,,1,,2
77990,28.48,-96.92,7,,,,,,,,,1,
77991,28.8,-96.61,6,,,,1,1,,,,,
77993,28.86,-97.43,2,,,,,,,,,,
77994,29.18,-97.47,3,,,,1,,,,,,
77995,29.2,-97.08,202,,,4,21,20,13,31,4,8,13
78001,28.29,-99.21,2,1,,,,,,,,,
78002,29.28,-98.74,36,,,,8,1,1,1,2,3,3
78003,29.71,-99.1,222,,,13,19,12,7,35,11,4,4
78004,29.9,-98.56,13,,,,3,2,1,2,,,
78005,28.94,-98.85,4,,,,1,,,,,2,
78006,29.86,-98.7,970,2,,32,138,107,33,199,45,54,13
78007,28.5,-98.37,1,,,,,,,,,,
78008,28.7,-98.26,5,,,,,1,,,,2,
78009,29.36,-98.89,152,1,,6,20,14,6,23,5,4,4
78010,29.89,-99.05,41,2,,1,11,,3,2,2,1,
78011,28.79,-98.72,22,,,1,4,2,1,2,,1,1
78012,28.76,-98.49,4,,,,,,1,,,,
78013,29.97,-98.9,148,2,,6,14,11,6,17,9,8,1
78014,28.37,-99.14,72,2,,4,4,9,,4,4,2,1
78015,29.74,-98.65,124,,,5,17,11,2,31,7,10,5
78016,29.17,-98.97,146,,,4,17,17,3,20,8,3,4
78017,28.71,-99.18,73,,,2,4,8,4,3,,5,5
78019,28.04,-99.4,15,,,,,2,,,1,,3
78021,28.5,-98.83,2,,,,,,,,,,1
78022,28.26,-98.14,146,,,3,19,7,3,22,5,9,14
78023,29.58,-98.75,351,,,14,45,38,21,61,18,12,8
78024,30.03,-99.53,40,,,2,10,3,,3,3,1,
78025,30.08,-99.28,91,,,5,14,4,4,9,4,8,2
78026,28.82,-98.61,106,1,,2,12,17,1,17,4,7,7
78027,29.97,-98.54,8,,,1,2,1,,1,,1,
78028,30.04,-99.16,1152,1,,40,111,161,35,192,63,36,14
78029,30.16,-99.35,25,,,2,1,2,,3,2,2,
78039,29.31,-98.83,20,,,,6,2,,1,,1,1
78040,27.51,-99.5,922,1,,16,18,84,17,150,17,111,82
78041,27.55,-99.46,1770,,,55,72,280,26,240,88,104,196
78043,27.55,-99.27,432,,,7,40,47,11,53,27,23,45
78044,27.75,-99.13,37,1,,1,4,1,1,3,5,7,6
78045,27.83,-99.68,1388,1,,12,41,61,14,116,46,116,695
78046,27.37,-99.35,192,,,2,22,24,3,15,6,3,22
78050,29.07,-98.48,5,,,,1,,,1,,1,1
78052,29.2,-98.78,97,,,,9,12,2,9,5,5,5
78055,29.83,-99.33,24,,,2,4,1,1,1,1,,
78056,29.54,-98.93,24,,,1,7,2,2,5,,2,2
78057,29.04,-99,17,,,,3,1,2,1,1,,
78058,30.1,-99.63,17,,,1,3,1,,1,1,2,
78059,29.2,-98.84,27,,1,1,6,2,2,,,,1
78060,28.45,-98.11,3,,,,,,,,,,1
78061,28.89,-99.14,187,2,,7,11,24,1,24,7,12,9
78063,29.69,-98.91,104,2,,3,20,9,2,13,1,2,2
78064,28.94,-98.43,340,2,,7,26,48,12,50,19,16,13
78065,29.08,-98.64,56,,,,5,8,2,2,1,2,3
78066,29.43,-98.94,11,,,1,5,,1,,,,
78067,27.13,-99.33,2,,,,,,,,,,
78069,29.18,-98.67,43,1,,1,10,7,2,3,,1,1
78070,29.9,-98.4,269,,,7,58,13,9,54,8,16,2
78071,28.47,-98.23,90,,,5,8,3,1,12,4,4,3
78072,28.31,-98.57,16,,,,2,,,4,1,1,3
78073,29.24,-98.62,67,,,,12,,2,1,2,5,12
78075,28.63,-98.38,4,,,,1,,,,,,
78076,26.93,-99.16,160,,,6,13,19,2,15,4,2,13
78101,29.35,-98.24,76,,,2,25,,4,5,,5,5
78102,28.41,-97.71,389,1,,11,25,47,7,69,24,4,10
78104,28.52,-97.76,26,,,1,1,2,1,5,,1,1
78107,28.57,-97.58,1,,,,,,,1,,,
78108,29.57,-98.22,147,,,4,26,6,12,23,7,7,8
78109,29.49,-98.29,271,,,6,39,32,17,26,5,12,12
78112,29.19,-98.39,57,,,,11,2,8,4,2,3,7
78113,28.84,-98.37,26,,,,5,1,1,3,,1,1
78114,29.11,-98.21,285,,,7,38,36,12,56,6,6,12
78116,29.1,-97.74,4,,,,,1,,,,,
78117,28.94,-97.92,7,,,,,,,1,,1,
78118,28.74,-98.17,85,,,4,6,6,4,12,,3,9
78119,28.73,-97.89,127,1,,1,6,19,2,12,4,8,12
78121,29.35,-98.11,136,,,3,39,6,2,11,6,9,2
78122,29.43,-97.74,5,,,,1,1,,,,1,1
78123,29.6,-98.05,43,,,1,4,3,6,5,3,2,1
78124,29.56,-98.15,74,,,6,18,5,3,6,4,2,5
78130,29.69,-98.07,1631,1,,56,135,233,53,258,92,59,31
78132,29.76,-98.19,365,,,15,73,13,23,46,21,24,13
78133,29.89,-98.24,228,,,5,39,13,8,40,11,8,6
78140,29.33,-97.77,43,,,3,3,2,2,5,,2,
78141,28.91,-97.63,12,,,1,2,,,1,,,
78142,28.54,-97.81,1,,,,1,,,,,,
78143,29.26,-97.85,1,,,,,,,,,,
78144,28.95,-97.89,7,,,,,1,,,,,3
78145,28.65,-97.99,4,,,,2,,,,2,,
78146,28.6,-97.84,13,,,1,5,1,,2,1,1,
78147,29.07,-98.08,34,,,,1,4,3,3,1,2,1
78148,29.54,-98.3,363,,,12,31,22,6,62,20,10,5
78150,29.53,-98.28,36,,,1,,,,16,2,,2
78151,28.86,-97.71,15,,,,2,1,,2,,,
78152,29.44,-98.21,30,,,,8,1,1,1,1,,4
78154,29.55,-98.26,699,1,,14,63,57,33,87,30,53,22
78155,29.54,-97.94,908,3,,23,82,121,60,117,45,45,21
78159,29.23,-97.59,9,,,,,2,,2,,2,1
78160,29.25,-97.93,55,,,1,6,6,5,8,1,2,1
78161,29.29,-98.06,8,,,,2,,,,,,
78162,28.59,-97.77,10,,,,,,,2,,,
78163,29.77,-98.45,227,,,3,45,21,5,49,8,8,5
78164,28.98,-97.52,81,,,1,7,6,1,15,2,3,
78201,29.47,-98.53,811,,,20,61,73,35,140,34,37,10
78202,29.43,-98.46,122,,,5,8,22,7,12,3,9,2
78203,29.42,-98.46,61,,,3,1,6,3,4,2,1,1
78204,29.4,-98.51,290,,,12,10,20,17,66,7,24,5
78205,29.42,-98.49,1219,1,,65,12,118,9,401,70,17,10
78207,29.42,-98.53,690,,,5,37,111,39,51,22,66,14
78208,29.44,-98.46,84,,,,7,7,7,7,5,5,3
78209,29.49,-98.46,1654,,,51,56,173,10,496,116,37,9
78210,29.4,-98.46,321,,,7,25,34,20,39,9,16,4
78211,29.34,-98.57,292,,,3,19,36,17,25,7,17,4
78212,29.46,-98.49,1144,1,,25,74,210,28,260,51,38,7
78213,29.52,-98.52,746,1,,13,52,66,10,216,53,30,9
78214,29.32,-98.47,276,,,3,17,42,9,16,11,13,10
78215,29.44,-98.48,315,,,42,6,73,8,63,11,17,3
78216,29.54,-98.49,2976,,,114,195,225,70,672,188,223,91
78217,29.54,-98.42,1491,,,40,148,200,61,284,71,130,34
78218,29.49,-98.4,810,1,,27,30,54,31,93,48,109,48
78219,29.45,-98.39,525,,,15,46,16,50,14,25,128,49
78220,29.42,-98.39,230,,,3,10,15,11,29,12,10,12
78221,29.3,-98.48,480,,,11,21,72,6,88,18,10,8
78222,29.35,-98.37,269,,,3,26,62,8,24,13,16,17
78223,29.31,-98.39,474,,,15,36,39,16,67,24,12,9
78224,29.3,-98.54,377,,,5,13,77,3,36,19,4,5
78225,29.39,-98.53,113,,,,10,9,3,15,3,4,
78226,29.38,-98.57,120,,,3,4,3,6,29,9,11,17
78227,29.41,-98.63,459,,,8,25,45,7,61,26,14,5
78228,29.46,-98.57,651,,,13,42,108,13,123,30,7,7
78229,29.5,-98.57,1396,,,31,19,558,16,272,61,27,11
78230,29.55,-98.56,1396,1,,57,52,172,20,383,82,65,20
78231,29.58,-98.54,194,2,,3,13,34,4,50,9,6,2
78232,29.59,-98.47,1263,,,33,79,149,13,376,79,48,11
78233,29.56,-98.36,645,,,14,84,106,32,56,26,60,17
78234,29.46,-98.44,90,,,1,2,6,,46,1,,
78235,29.35,-98.44,45,,,,1,1,,22,1,,1
78236,29.39,-98.62,71,,,,1,4,1,28,1,1,
78237,29.42,-98.57,315,,,8,24,37,14,37,9,9,4
78238,29.47,-98.62,978,,,26,75,77,41,118,34,50,17
78239,29.52,-98.36,222,,,10,18,39,4,41,8,6,10
78240,29.53,-98.61,757,,,18,23,208,15,113,53,22,3
78242,29.35,-98.61,91,,,,3,1,,3,9,2,3
78243,29.37,-98.59,13,,,,1,,,12,,,
78244,29.47,-98.35,161,1,,3,5,15,3,30,8,4,11
78245,29.4,-98.73,258,,,12,18,21,4,54,11,6,4
78247,29.59,-98.41,810,,,32,81,66,21,119,36,50,20
78248,29.59,-98.53,280,,,11,20,36,,71,34,12,
78249,29.57,-98.62,816,,,27,71,70,24,154,46,55,13
78250,29.5,-98.66,479,,,13,40,51,4,68,22,12,10
78251,29.46,-98.68,564,,,16,30,71,12,105,32,8,10
78252,29.34,-98.71,24,,,,2,3,3,1,,,2
78253,29.47,-98.8,217,,,8,20,19,3,35,7,3,9
78254,29.54,-98.73,221,1,,8,37,23,7,36,8,7,7
78255,29.65,-98.67,143,2,,8,22,14,,40,5,5,1
78256,29.62,-98.63,228,,,3,9,11,1,22,13,1,3
78257,29.66,-98.58,281,1,,8,16,27,5,46,17,11,6
78258,29.63,-98.5,1179,2,,42,53,288,7,254,82,44,14
78259,29.62,-98.43,286,,,5,34,26,4,56,12,10,4
78260,29.7,-98.49,223,,,12,43,16,6,43,13,19,3
78261,29.69,-98.4,88,,,2,17,7,1,26,3,4,
78263,29.36,-98.3,102,,,1,38,5,9,9,4,5,4
78264,29.19,-98.49,91,,1,2,12,2,16,8,,5,11
78266,29.65,-98.34,197,,,7,36,13,11,33,12,13,9
78330,27.74,-97.92,15,,,,1,1,,1,,1,3
78332,27.72,-98.13,747,,,13,41,99,19,98,41,48,55
78335,27.87,-97.09,14,,,1,2,1,1,,,1,
78336,27.93,-97.18,213,1,,11,16,20,6,28,14,5,10
78338,26.91,-97.77,1,,,1,,,,,,,
78339,27.81,-97.79,7,,,,,,,,,,2
78340,28.12,-97.2,5,,,,,,,1,,,
78341,27.63,-98.5,23,,,,1,7,,1,,,1
78342,27.66,-98.08,4,,,,,1,,,,,1
78343,27.62,-97.75,44,,,,2,2,2,4,1,3,4
78344,27.48,-98.86,5,,,,1,,,,,,
78349,27.37,-98.29,1,,,,,,,,,,
78351,27.67,-97.76,8,,,,1,,,,,1,1
78352,27.96,-97.68,2,,,,,,,,,,
78353,26.88,-98.22,6,,,1,,,,,,,
78355,27.19,-98.21,120,1,,4,4,19,,18,2,1,10
78357,27.84,-98.63,92,,,1,7,2,1,12,,8,7
78358,28.07,-97.04,31,1,,,1,,,2,3,1,
78359,27.92,-97.29,33,,,1,4,1,3,2,2,3,3
78361,27.05,-98.75,98,,,2,9,10,5,13,4,3,5
78362,27.85,-97.2,139,,,1,18,12,8,17,12,6,5
78363,27.44,-97.87,532,5,,11,28,67,15,85,29,5,10
78368,28.1,-97.81,100,1,,3,5,9,2,11,5,3,3
78369,27.37,-99,13,,,,1,,,2,1,,1
78370,27.95,-97.6,32,,,1,4,1,1,4,1,2,
78371,27.62,-98.95,2,,,,,1,,,,,
78372,27.99,-98.07,60,,,,9,4,,7,5,3,1
78373,27.78,-97.11,242,,,11,16,5,4,13,29,1,12
78374,27.89,-97.38,276,1,,11,20,32,1,53,18,3,4
78375,27.4,-98.17,60,1,,,4,8,,9,2,,7
78376,27.42,-98.51,5,,,,,,,,,2,1
78377,28.32,-97.16,98,,,3,5,7,4,8,7,1,6
78379,27.31,-97.78,28,,,2,7,,1,2,1,1,2
78380,27.79,-97.74,283,7,,6,24,22,8,36,13,26,18
78382,28.13,-97.06,407,,,20,48,39,7,64,28,5,5
78383,28.09,-97.96,34,1,,,5,1,1,4,1,,3
78384,27.85,-98.39,50,,,,1,12,,7,1,,1
78385,27.14,-97.9,11,,,1,,,,1,1,,1
78387,28.12,-97.55,160,,,4,18,16,6,25,4,5,4
78389,28.25,-97.65,11,,,,,,,1,,,1
78390,28,-97.33,73,1,,,6,8,3,7,4,11,4
78391,28.18,-97.71,7,,,,,,1,4,,1,
78393,28.19,-97.38,32,1,,,4,1,,4,1,2,
78401,27.8,-97.4,609,1,,34,21,38,17,202,30,27,17
78402,27.82,-97.39,46,,,2,2,,3,2,,2,3
78404,27.77,-97.4,442,,,6,14,172,6,82,11,8,1
78405,27.77,-97.44,411,,,4,29,65,22,50,17,58,22
78406,27.77,-97.52,59,,,,2,4,4,3,8,6,18
78407,27.81,-97.44,41,,,,2,2,7,5,3,4,6
78408,27.79,-97.45,528,,,9,43,17,29,48,28,111,40
78409,27.81,-97.52,187,,,,30,2,17,12,19,45,14
78410,27.84,-97.6,436,,,10,32,66,4,74,21,10,12
78411,27.73,-97.39,1244,,,31,29,290,15,252,63,15,10
78412,27.7,-97.35,562,,,19,22,69,10,74,38,8,6
78413,27.68,-97.41,617,1,,17,58,91,7,119,37,24,9
78414,27.66,-97.37,360,,,14,35,115,6,40,19,6,6
78415,27.66,-97.48,574,,,20,47,28,22,73,33,22,12
78416,27.75,-97.44,153,,,2,12,15,2,16,2,11,5
78417,27.74,-97.47,116,,,8,26,5,6,8,3,16,5
78418,27.63,-97.27,467,,,10,47,42,6,90,28,12,9
78419,27.7,-97.27,45,,,,,4,,19,,,8
78501,26.22,-98.24,2175,3,,58,73,299,58,380,114,182,53
78503,26.16,-98.25,892,,,14,14,191,17,71,44,120,62
78504,26.27,-98.24,1243,1,,33,61,278,10,282,70,52,28
78516,26.14,-98.12,273,3,,5,20,34,16,23,13,19,11
78520,25.96,-97.55,1273,,,24,37,220,28,261,57,69,37
78521,25.94,-97.32,1309,7,,21,65,162,64,168,59,113,108
78526,26,-97.45,450,3,,8,25,92,15,53,16,19,28
78535,26.25,-97.74,16,,,,,2,1,2,,1,1
78536,26.65,-98.45,4,,,,,,,,,,2
78537,26.16,-98.06,260,2,,4,24,50,10,22,10,23,9
78538,26.37,-97.98,38,2,,,3,11,2,4,1,1,1
78539,26.28,-98.18,1193,,,19,57,320,21,239,46,53,27
78541,26.45,-98.28,299,,,5,27,37,11,29,11,28,25
78542,26.45,-98.09,103,1,,1,13,15,4,5,2,9,12
78543,26.3,-98,91,,,,2,20,3,16,3,2,4
78548,26.27,-98.65,6,,,,,1,,,,1,
78549,26.46,-98.04,3,1,,,,,,,,1,
78550,26.26,-97.67,1553,3,,44,70,338,54,259,81,66,53
78552,26.19,-97.75,369,3,,15,38,51,4,43,24,17,15
78557,26.11,-98.24,322,,,4,7,9,4,34,16,82,56
78558,26.31,-98.04,15,,,,3,1,1,,1,1,1
78559,26.15,-97.83,128,2,,1,7,15,6,11,8,5,12
78560,26.24,-98.49,43,,,,1,16,,6,1,1,
78561,26.48,-97.92,2,,,1,,,,,,,
78562,26.3,-97.9,4,,,,,,,,,1,
78563,26.65,-98.26,7,,,1,,,,,1,1,
78565,26.25,-98.57,1,,,,,,,,,,
78566,26.15,-97.37,112,,,2,10,17,6,17,3,,4
78567,26.05,-97.74,16,,,,,3,,1,,2,7
78569,26.37,-97.74,19,1,,3,1,2,1,,,,
78570,26.17,-97.91,333,2,,5,16,25,12,29,11,9,3
78572,26.23,-98.38,1164,1,,21,70,260,18,164,44,59,26
78573,26.3,-98.3,191,1,,2,31,28,7,16,6,18,9
78574,26.32,-98.37,207,3,,,42,27,7,16,4,10,8
78575,26.02,-97.53,55,,,1,4,6,1,5,3,5,3
78576,26.32,-98.48,48,,,,5,12,3,8,2,2,
78577,26.15,-98.19,1062,2,,17,60,150,26,131,44,122,89
78578,26.05,-97.31,216,19,,4,12,15,10,23,7,6,9
78579,26.08,-97.96,33,1,,,4,2,,2,1,3,2
78580,26.49,-97.74,152,4,,4,4,30,2,26,6,6,7
78582,26.53,-98.74,359,2,,6,20,77,3,64,10,12,8
78583,26.26,-97.49,44,,,,3,5,1,6,2,2,3
78584,26.57,-98.96,126,,,2,3,17,2,19,2,6,7
78585,26.52,-99.11,1,,,,,1,,,,,
78586,26.11,-97.63,438,2,,7,42,67,17,57,13,23,14
78588,26.74,-98.4,9,,,,,,,1,1,1,1
78589,26.17,-98.15,276,,,5,24,57,8,32,8,9,10
78590,26.51,-97.65,2,,,,,1,,1,,,
78591,26.58,-98.52,2,,,,,,,,,,
78592,26.06,-97.85,2,,,,,1,,,,,
78593,26.28,-97.82,21,,,,3,3,1,,1,2,3
78594,26.35,-97.79,14,,,,1,2,,,,2,6
78595,26.29,-98.55,17,,,,,3,1,1,,,1
78596,26.16,-97.99,910,1,,23,58,187,15,143,45,39,15
78597,26.23,-97.27,290,,,11,7,9,2,21,36,2,3
78598,26.57,-97.44,9,,,1,,,,,2,,
78602,30.12,-97.33,506,2,,19,40,62,15,90,25,18,10
78605,30.77,-98.05,54,,,1,11,7,5,8,1,1,2
78606,30.08,-98.48,133,1,,4,19,11,6,23,2,4,4
78607,30.82,-98.48,3,,,,1,,,,,,
78608,30.94,-97.93,8,,,1,,,,,,2,1
78609,30.76,-98.44,41,,,1,3,1,3,3,2,1,
78610,30.08,-97.84,440,1,,7,74,36,30,62,15,29,10
78611,30.8,-98.28,286,2,,6,40,28,8,33,15,10,7
78612,30.09,-97.5,116,,,1,32,7,5,14,2,5,5
78613,30.5,-97.82,1400,1,,47,97,163,29,271,64,42,17
78614,29.41,-97.59,5,,,1,,,,,,,1
78615,30.47,-97.38,20,,,1,3,,1,3,,1,2
78616,29.94,-97.57,22,,,,9,,2,1,,,
78617,30.15,-97.59,99,1,,1,28,3,3,8,5,4,6
78618,30.47,-99.16,7,,,,2,,,1,,,1
78619,30.11,-98.03,61,,,1,16,3,6,12,3,2,2
78620,30.22,-98.13,434,2,,25,74,31,13,102,23,15,7
78621,30.34,-97.36,241,3,,5,29,18,17,39,7,8,7
78622,29.75,-97.78,7,,,1,,,1,,,1,
78623,29.97,-98.23,8,,,,3,,1,1,,,
78624,30.28,-98.88,817,2,,25,110,83,50,107,38,34,12
78626,30.66,-97.62,696,2,,17,66,88,36,129,34,29,19
78628,30.66,-97.78,666,,,20,76,84,22,136,32,30,23
78629,29.48,-97.45,311,2,,10,21,25,16,57,11,15,9
78631,30.34,-99.31,35,,,4,8,3,,3,,2,
78632,29.7,-97.47,8,,,1,3,,,2,,,1
78633,30.74,-97.75,161,,,4,32,16,8,29,10,7,3
78634,30.56,-97.55,263,,,3,60,19,23,39,7,20,8
78635,30.18,-98.57,9,,,1,2,1,2,,,2,
78636,30.32,-98.42,73,,,2,8,6,4,8,4,3,1
78638,29.66,-97.79,19,,,1,5,,3,2,,2,2
78639,30.67,-98.44,140,,,6,24,9,6,17,5,4,2
78640,30,-97.83,342,,,6,52,46,14,51,12,13,10
78641,30.56,-97.91,500,3,,20,106,42,25,75,26,28,7
78642,30.69,-97.94,211,,,5,63,14,9,27,6,9,7
78643,30.69,-98.69,177,,,6,23,22,8,27,4,6,1
78644,29.87,-97.68,272,1,,8,23,38,9,44,12,5,6
78645,30.45,-97.97,232,,,8,44,11,8,41,15,16,6
78648,29.69,-97.63,159,1,,2,4,17,1,13,8,10,4
78650,30.3,-97.22,16,,,3,2,,2,2,,,1
78652,30.13,-97.87,96,,,1,29,8,3,11,7,3,1
78653,30.34,-97.52,165,1,,10,21,9,12,20,5,11,7
78654,30.58,-98.21,643,,,32,72,72,33,90,23,23,9
78655,29.82,-97.84,34,1,,2,5,5,1,1,2,2,
78656,29.9,-97.81,22,,,,4,4,2,1,2,1,1
78657,30.53,-98.38,125,,,8,18,9,,31,14,7,2
78659,30.21,-97.13,25,,,2,7,,2,1,2,,1
78660,30.44,-97.59,823,,,22,126,70,31,117,29,57,25
78661,29.72,-97.76,10,,,,2,2,,1,,1,1
78662,29.93,-97.43,17,,,1,4,1,3,1,1,1,
78663,30.4,-98.36,23,,,1,7,1,1,7,,,1
78664,30.51,-97.65,1333,,,31,92,123,30,265,64,56,20
78665,30.54,-97.65,327,,,9,27,48,10,86,25,20,6
78666,29.88,-97.97,1510,1,,36,74,168,44,194,86,43,28
78669,30.43,-98.11,209,1,,10,49,6,8,38,14,8,1
78670,29.77,-97.82,6,,,1,2,,,,,1,
78671,30.22,-98.63,27,,,2,1,,4,3,,3,
78672,30.86,-98.47,7,,,,2,,,,1,,
78675,30.43,-98.71,4,,,,,,,,1,,1
78676,30.03,-98.14,339,,,20,42,27,13,67,18,15,3
78681,30.53,-97.73,981,,,31,69,157,33,215,45,45,13
78701,30.27,-97.74,2619,1,,142,36,85,18,1184,142,44,21
78702,30.26,-97.71,723,,,37,27,61,50,146,13,48,11
78703,30.29,-97.77,900,,,50,41,98,16,264,75,21,6
78704,30.24,-97.77,1777,1,,106,73,157,37,418,102,62,9
78705,30.29,-97.74,848,,,22,10,261,5,118,51,7,1
78712,30.28,-97.73,23,,,1,,,,4,1,,1
78717,30.49,-97.75,332,,,10,16,24,6,90,20,9,4
78719,30.2,-97.67,86,,,,6,,,2,12,3,30
78721,30.27,-97.68,135,,,4,10,13,5,9,3,16,12
78722,30.29,-97.71,182,,,6,5,17,10,28,12,7,4
78723,30.3,-97.69,534,,,18,32,66,4,85,25,22,10
78724,30.29,-97.62,160,,,5,27,5,14,10,7,12,21
78725,30.23,-97.61,25,,,,4,1,3,5,,3,2
78726,30.43,-97.84,246,,,12,21,11,3,80,14,11,3
78727,30.43,-97.72,473,,,22,43,41,10,132,34,14,3
78728,30.45,-97.69,467,,,16,59,25,36,58,22,52,31
78729,30.46,-97.76,460,,,19,41,39,16,120,24,18,7
78730,30.37,-97.84,317,,,24,9,22,5,158,14,13,3
78731,30.35,-97.77,1262,1,,41,39,241,14,452,95,44,6
78732,30.38,-97.9,227,,,8,12,20,3,91,13,9,2
78733,30.32,-97.88,180,,,13,17,12,4,53,18,5,1
